marathi_word,sentiment_label,pos_score,neg_score,obj_score,english_translation,synset_id,pos
नेत्रपीडा,neutral,0.0,0.0,1.0,eggplant,31,noun
इट्रिअम,neutral,0.0,0.0,0.0,itium,31,noun
इटर्बिअम,neutral,0.0,0.0,0.0,itborium,31,noun
व्हानाडिअम,neutral,0.0,0.0,1.0,vanadium,31,noun
टिटानिअम,neutral,0.0,0.0,1.0,titanium,31,noun
टर्बिअम,neutral,0.0,0.0,0.0,turbium,31,noun
स्ट्रांशम,neutral,0.0,0.0,0.0,strangerum,31,noun
सोडिअम,neutral,0.0,0.0,1.0,sodium,31,noun
समारिअम,+,0.16666666666666666,0.0,0.8333333333333334,ceremony,31,noun
रुबिडिअम,neutral,0.0,0.0,1.0,rubidium,31,noun
र्‍हेनिअम,neutral,0.0,0.0,0.0,reneum,31,noun
प्रोमेथिअम,neutral,0.0,0.0,0.0,promatheium,31,noun
ऑस्मिअम,neutral,0.0,0.0,1.0,osmium,31,noun
निओबियम,neutral,0.0,0.0,0.0,neobium,31,noun
नेप्टूनिअम,neutral,0.0,0.0,0.0,naptonium,31,noun
निओडिमिअम,neutral,0.0,0.0,0.0,neodimium,31,noun
थॅलिअम,neutral,0.0,0.0,1.0,thallium,31,noun
मांगानीज,neutral,0.0,0.0,0.0,मांगानीज,31,noun
मॅग्नेशिअम,neutral,0.0,0.0,1.0,magnesium,31,noun
लिथिअम,-,0.0,0.125,0.875,lithium,31,noun
लांथानम,neutral,0.0,0.0,0.0,lathanam,31,noun
लंथानम,neutral,0.0,0.0,0.0,linthmanam,31,noun
इरिडिअम,neutral,0.0,0.0,1.0,iridium,31,noun
होल्मिअम,neutral,0.0,0.0,0.0,holemium,31,noun
हाफ्निअम,neutral,0.0,0.0,1.0,hafnium,31,noun
गॅलिअम,neutral,0.0,0.0,1.0,gallium,31,noun
गॅडोलिअम,neutral,0.0,0.0,0.0,gadolium,31,noun
फ्रान्सिअम,neutral,0.0,0.0,1.0,francium,31,noun
फर्मिअम,neutral,0.0,0.0,0.0,firmium,31,noun
युरोपिअम,neutral,0.0,0.0,0.0,europeum,31,noun
अर्बिअम,neutral,0.0,0.0,0.0,arbium,31,noun
सिशीअम,neutral,0.0,0.0,0.0,sisyam,31,noun
बिस्मथ,neutral,0.0,0.0,0.0,bismath,31,noun
बेरिअम,neutral,0.0,0.0,0.0,berium,31,noun
अँटिमनी,neutral,0.0,0.0,0.0,antimini,31,noun
स्कँडिअम,neutral,0.0,0.0,1.0,scandium,31,noun
प्रात्यक्षिक,+,0.1,0.0,0.9,demonstration,52,noun
क्रिप्टान,neutral,0.0,0.0,0.0,cryptan,31,noun
निओन,neutral,0.0,0.0,1.0,neon,31,noun
झेनान,neutral,0.0,0.0,0.0,zenan,31,noun
सांगितिक,neutral,0.0,0.0,1.0,conjunction,92,adjective
गिरीभ्रमण,neutral,0.0,0.0,1.0,pilgrimage,52,noun
ट्राउट,neutral,0.0,0.0,1.0,trout,212,noun
विलोमार्थी,neutral,0.0,0.0,1.0,film,53,noun
पर्यायवाचक,neutral,0.0,0.03125,0.96875,oceanic,166,noun
पर्यायवाची,neutral,0.0625,0.0625,0.875,alternative,166,noun
अधिवाची,-,0.0,0.5,0.5,habitable,53,noun
अधोवाची_शब्द,-,0.03125,0.375,0.59375,sore,53,noun
अधोवाची,neutral,0.0,0.03125,0.96875,inherited,53,noun
पर्वताकार,neutral,0.0625,0.0625,0.875,mountaineer,98,adjective
शीतोष्णकटिबंध,-,0.017857142857142856,0.5,0.48214285714285715,shame,37,noun
अंगवाची,neutral,0.0,0.0,1.0,component,53,noun
अंगवाची_शब्द,neutral,0.0,0.0,1.0,verge,53,noun
गुरुबंधू,neutral,0.0,0.0,1.0,guru,20,noun
पल्लवित,-,0.07142857142857142,0.2857142857142857,0.6428571428571429,pale,111,adjective
किंग,neutral,0.025,0.0,0.975,king,20,noun
निर्माण_होणे,neutral,0.0,0.0,0.0,to express,186,verb
उद्भवणे,neutral,0.0,0.0,0.0,to arise,186,verb
विद्यापठीय,neutral,0.0,0.0,1.0,university,92,adjective
विश्वविद्यालयीन,neutral,0.0,0.0,1.0,university,92,adjective
मार्को_पोलो,neutral,0.0,0.0,0.0,maro_polo,20,noun
सुरक्षित_ठेवणे,+,0.25,0.08928571428571429,0.6607142857142857,safe,123,verb
नागरी_सेना,neutral,0.0,0.0,0.0,civil_sena,149,noun
-धारा,neutral,0.0,0.0,0.0,-the,149,noun
पाणी_पाजणे,neutral,0.0,0.0,0.0,water_,123,verb
कार्यस्थळ,neutral,0.0,0.0,1.0,workplace,37,noun
अनावरित,-,0.0,0.25,0.75,unaware,111,adjective
रोचकता,+,0.375,0.03125,0.59375,interesting,79,noun
मनोरंजकता,+,0.375,0.03125,0.59375,interesting,79,noun
सुरसता,neutral,0.0,0.0,1.0,sugary,79,noun
पुरु,neutral,0.0,0.0,0.0,puru,20,noun
पोरस,neutral,0.0,0.0,0.0,porrid,20,noun
पौरस,neutral,0.0,0.0,0.0,pousers,20,noun
सीमेवर_स्थित_असणे,neutral,0.0,0.0,0.0,_ _ _ on the border,186,verb
सीमेवर_असणे,neutral,0.0,0.0,0.0,to be on the border,186,verb
हद्दीवर_असणे,neutral,0.0,0.0,0.0,to look at the boundary,186,verb
निदर्शन_करणे,-,0.03571428571428571,0.08928571428571429,0.875,exchanged,126,verb
प्रतिबिंबित_करणे,+,0.1875,0.0,0.8125,reflected,143,verb
आधुनिक_माणूस,neutral,0.0,0.0,0.0,modern_,20,noun
आधुनिक_व्यक्ती,neutral,0.0,0.0,0.0,modern_,20,noun
सुट्टी_घेणे,neutral,0.0,0.0,0.0,vacation_,143,verb
खाडा_करणे,neutral,0.0,0.0,0.0,cough_,143,verb
दांडी_मारणे,-,0.07142857142857142,0.26785714285714285,0.6607142857142857,torture,143,verb
जाळ्यात_पकडणे,neutral,0.0,0.0,0.0,to get a lot of time,123,verb
भावूकपणा,neutral,0.375,0.375,0.25,passionate,79,noun
हळवेपणा,-,0.0,0.25,0.75,lushness,79,noun
धर्ती,-,0.029411764705882353,0.625,0.34558823529411764,bad,26,noun
राहुटी,neutral,0.0,0.0,1.0,residue,27,noun
निव्वळ_फायदा_होणे,-,0.0,0.0625,0.9375,nap,186,verb
निव्वळ_फायदा_कमविणे,neutral,0.0,0.0,0.0,to make a net_fiida_,123,verb
निव्वळ_फायदा_कमवणे,+,0.32142857142857145,0.16071428571428573,0.5178571428571429,pure,123,verb
विवाहाचा_प्रस्ताव_मांडणे,+,0.09375,0.0,0.90625,marriage,126,verb
लग्नाचा_प्रस्ताव_मांडणे,neutral,0.0,0.0,1.0,wedding,126,verb
पानिपत_चे_तिसरे_युद्ध,neutral,0.0,0.0,1.0,papaya,52,noun
पानिपत_ची_तिसरी_लढाई,neutral,0.0,0.0,1.0,panipat,52,noun
पार्क,neutral,0.0,0.0,1.0,park,27,noun
वाहनदारी,neutral,0.0,0.0,1.0,vehicle,27,noun
पूर्णकाळ,neutral,0.028846153846153848,0.009615384615384616,0.9615384615384616,full -time,53,noun
कुशल_करणे,neutral,0.0,0.0,0.0,to skill_,123,verb
प्रवीण_करणे,neutral,0.0,0.0,0.0,to be adept,123,verb
निपुण_करणे,neutral,0.0,0.0,1.0,but,123,verb
हुशार_करणे,neutral,0.0,0.0,1.0,but to wonderful,123,verb
पारंगत_करणे,neutral,0.0,0.0,1.0,but,123,verb
जाणकार_करणे,+,0.4166666666666667,0.0,0.5833333333333334,knowledgeable,123,verb
निष्णात_करणे,-,0.0625,0.2708333333333333,0.6666666666666666,—no,123,verb
तज्ज्ञ_करणे,neutral,0.0,0.0,0.0,expert_,123,verb
तरबेज_करणे,neutral,0.0,0.0,1.0,existence,123,verb
पटाईत_करणे,neutral,0.0,0.0,0.0,to be foggy,123,verb
योजना_तयार_करणे,neutral,0.0,0.0,1.0,plan,123,verb
योजना_आखणे,neutral,0.0,0.0,0.0,plans_,123,verb
योजना_बनविणे,neutral,0.0,0.0,0.0,to plan,123,verb
योजना_बनवणे,-,0.0,0.25,0.75,rend,123,verb
नियत_करणे,neutral,0.0,0.0,1.0,destined,123,verb
निर्धारित_करणे,+,0.075,0.0,0.925,prescribed,123,verb
ओळख_करून_देणे,neutral,0.0,0.0,0.0,to give _how,126,verb
परिचय_करून_देणे,neutral,0.0,0.0,0.0,to give,126,verb
आधीचा,neutral,0.0,0.017857142857142856,0.9821428571428571,preceding,111,adjective
अगोदरचा,neutral,0.0,0.025,0.975,earlier,111,adjective
मूळचा,+,0.5416666666666666,0.0,0.4583333333333333,credible,111,adjective
रॅकेटने_मारणे,neutral,0.0,0.0,0.0,racket__,123,verb
धांगडधिंगा_घालणे,neutral,0.0,0.0,0.0,to squeeze,123,verb
धिंगामस्ती_करणे,neutral,0.0,0.0,0.0,to be on the rise,123,verb
धिंगाणा_घालणे,neutral,0.0,0.0,0.0,to get worse,123,verb
दंगा_घालणे,neutral,0.08333333333333333,0.0625,0.8541666666666666,riot,123,verb
मस्ती_करणे,neutral,0.0,0.0,0.0,joke_,123,verb
गरज_असणे,-,0.125,0.19642857142857142,0.6785714285714286,need,186,verb
आवश्यकता_असणे,-,0.125,0.19642857142857142,0.6785714285714286,need,186,verb
जरूरी_असणे,-,0.125,0.19642857142857142,0.6785714285714286,need,186,verb
सहस्त्रसांवत्सरी,+,0.125,0.0,0.875,millennium,55,noun
नौका_व्यवसाय,neutral,0.0,0.0,1.0,vessel -business,52,noun
गोदी,neutral,0.0,0.0,1.0,dock,27,noun
नुकसान_सोसणे,neutral,0.0,0.0,0.0,to damage_,143,verb
हानी_सोसणे,neutral,0.0,0.0,0.0,to damage_,143,verb
अवलंबून_असणे,+,0.125,0.0,0.875,depend on,143,verb
अवंलबणे,neutral,0.0,0.0,0.0,to get a lot of,143,verb
चेहर्‍यावरील_भाव,neutral,0.0,0.0,0.0,face_ on the face,61,noun
दिशेला_असणे,neutral,0.0,0.0,0.0,to bend,186,verb
मालक_बनविणे,neutral,0.0,0.0,0.0,to have,123,verb
मालक_बनवणे,neutral,0.0,0.0,1.0,owner,123,verb
मालकी_हक्क_देणे,neutral,0.0,0.0,0.0,to give up,123,verb
मुख्य_विषय_असणे,neutral,0.0,0.0,0.0,the main_ subject,186,verb
कारण_असणे,neutral,0.0,0.017857142857142856,0.9821428571428571,cause,186,verb
वेळेवर_पोहचणे,neutral,0.0,0.0,0.0,to take over timely,123,verb
शौच_करणे,neutral,0.0,0.0,0.0,toilet_,123,verb
झाड्यास_जाणे,neutral,0.0,0.0,0.0,to bear-,123,verb
महत्त्वपूर्ण_स्थान,neutral,0.0,0.0,0.0,significant_,37,noun
दुसर्‍या_क्रमांकावर_येणे,neutral,0.025,0.0,0.975,on the second number,123,verb
वर्षा,neutral,0.0,0.03125,0.96875,rains,28,noun
पर्जन्य,neutral,0.0,0.03125,0.96875,rain,28,noun
गट_बनविणे,neutral,0.0,0.0,0.0,to get,123,verb
गट_बनवणे,+,0.05625,0.0,0.94375,discharge,123,verb
सलामी,neutral,0.0,0.0,1.0,opener,62,noun
सैनिकी_वंदना,neutral,0.0,0.0,1.0,military,62,noun
सॅल्युट,neutral,0.0,0.0,0.0,salut,62,noun
सलाम_ठोकणे,neutral,0.06944444444444445,0.027777777777777776,0.9027777777777778,salute,123,verb
पुन्हा_मिळविणे,neutral,0.0,0.0,0.0,to re -exist,123,verb
पुन्हा_मिळवणे,neutral,0.0,0.0,1.0,re -,123,verb
पुन्हा_प्राप्त_करणे,neutral,0.0,0.0,0.0,again__,123,verb
परत_मिळविणे,neutral,0.0,0.0,0.0,back_,123,verb
परत_मिळवणे,neutral,0.0,0.0,0.0,back_,123,verb
पुन्हा_शोधून_काढणे,neutral,0.0,0.0,1.0,re -find,123,verb
परत_शोधून_काढणे,neutral,0.0,0.0,0.0,to show back_,123,verb
वेगळे_ठेवणे,neutral,0.0,0.0,0.0,to give a separate,123,verb
वेगळे_काढणे,neutral,0.0,0.0,0.0,to shave,123,verb
राखून_ठेवणे,-,0.0,0.1388888888888889,0.8611111111111112,preserve,123,verb
कार्यक्रम_ठरविणे,neutral,0.0,0.0,0.0,program_,123,verb
कार्यक्रम_ठरवणे,neutral,0.0,0.0,0.0,programs_,123,verb
चविष्ट_बनविणे,neutral,0.0,0.0,0.0,to make a fanatic,123,verb
चविष्ट_बनवणे,+,0.2916666666666667,0.0,0.7083333333333334,dazzle,123,verb
चवदार_बनविणे,neutral,0.0,0.0,0.0,to get tasty,123,verb
चवदार_बनवणे,+,0.625,0.25,0.125,tasty,123,verb
रुचकर_बनविणे,neutral,0.0,0.0,0.0,to make a lot of money,123,verb
रुचकर_बनवणे,-,0.0,0.375,0.625,unarmed,123,verb
स्वादिष्ट_बनविणे,neutral,0.0,0.0,0.0,to get to the delicious,123,verb
स्वादिष्ट_बनवणे,+,0.5,0.08333333333333333,0.4166666666666667,delicious,123,verb
निरोगी_बनविणे,neutral,0.0,0.0,0.0,to take a healthy_,143,verb
निरोगी_बनवणे,neutral,0.0,0.0,0.0,to make a healthy_burn,143,verb
चौकोन_बनविणे,neutral,0.0,0.0,0.0,to have,123,verb
चौकोन_बनवणे,neutral,0.0,0.0,0.0,to impose,123,verb
चौरस_बनविणे,neutral,0.0,0.0,0.0,to a square_,123,verb
चौरस_बनवणे,neutral,0.0,0.0,0.0,square_,123,verb
मुसळधार_पाऊस_होणे,-,0.0,0.08333333333333333,0.9166666666666666,torrent,188,verb
शैलीत_करणे,neutral,0.0,0.0,1.0,in the style_,123,verb
भिंतीने_घेरणे,neutral,0.0,0.0,0.0,to be covered,123,verb
जास्त_जगणे,neutral,0.0,0.0,0.0,to get more and more,143,verb
खूप_जगणे,neutral,0.0,0.0,0.0,to give a lot of,143,verb
जास्त_दिवस_जगणे,neutral,0.11458333333333333,0.15625,0.7291666666666666,long -day_works,143,verb
खूप_दिवस_जगणे,neutral,0.0,0.0,0.0,too_ -day_,143,verb
जास्त_काळ_जगणे,neutral,0.0,0.0,0.0,to get more_ -long,143,verb
अधिक_काळ_जगणे,neutral,0.0,0.0,1.0,more,143,verb
शेपूट_कापणे,neutral,0.0,0.0,0.0,to put the tail_,123,verb
शेपटी_कापणे,neutral,0.0,0.0,0.0,to have a tail_,123,verb
तपासणी_करून_घेणे,neutral,0.0,0.0,0.0,to check_the,123,verb
परीक्षण_करून_घेणे,neutral,0.0,0.0,1.0,exam,123,verb
परीक्षा_करून_घेणे,neutral,0.0,0.0,1.0,exam,123,verb
दूरचा_खडतर_प्रवास_करणे,+,0.075,0.0,0.925,distant,123,verb
फिरायला_जाणे,neutral,0.0,0.0,0.0,to take to the moment,123,verb
पाणावणे,neutral,0.0,0.0,0.0,to get water,186,verb
शुभेच्छा_देणे,+,0.5625,0.0,0.4375,happy,126,verb
कसरत_करवणे,neutral,0.0,0.0,0.0,to exploit,204,verb
कसरत_करविणे,neutral,0.0,0.0,0.0,to get to work out,204,verb
व्यायाम_करवणे,neutral,0.0,0.025,0.975,exercise,204,verb
व्यायाम_करविणे,neutral,0.0,0.025,0.975,exercise,204,verb
किण्वन_करणे,neutral,0.0,0.0,0.0,to: to fried:,187,verb
निराकरण_करणे,neutral,0.0,0.0,0.0,solution_,123,verb
तोडगा_काढणे,neutral,0.03260869565217391,0.05434782608695652,0.9130434782608695,settle,123,verb
नोकरी_करणे,neutral,0.0,0.0,0.0,job_,123,verb
सरस_बनविणे,neutral,0.0,0.0,0.0,to have a lot,123,verb
सरस_बनवणे,neutral,0.0,0.025,0.975,exclude,123,verb
अधिक_चांगला_बनविणे,neutral,0.0,0.0,0.0,to make more_,123,verb
अधिक_चांगला_बनवणे,neutral,0.0,0.0,0.0,to uncover,123,verb
वर्ग_काढणे,neutral,0.0,0.0,0.0,to be of class_,125,verb
गुण_मिळविणे,neutral,0.0,0.0,0.0,to impose,123,verb
गुण_मिळवणे,neutral,0.0,0.0,0.0,score_,123,verb
काकड,neutral,0.0,0.0,1.0,cucumber,150,noun
कांकड,neutral,0.0,0.05,0.95,conk,150,noun
वेळ_ठिक_करणे,neutral,0.0,0.0,0.0,time____,123,verb
हवापालट,neutral,0.0,0.0,1.0,airforce,35,noun
दृष्टि,neutral,0.041666666666666664,0.0,0.9583333333333334,sight,47,noun
प्रकोप_होणे,neutral,0.0,0.0,0.0,to show the outbreak_,186,verb
आशा_करना,neutral,0.0,0.0,0.0,to hope,145,verb
अपेक्षा_करना,neutral,0.0,0.0,0.0,to expect_,145,verb
यंत्रसंरचना,neutral,0.0,0.0,1.0,machinery,27,noun
यंत्ररचना,neutral,0.0,0.0,1.0,mechanism,27,noun
यश_देणे,neutral,0.0,0.0,0.0,to have a success,123,verb
सफल_करणे,+,0.125,0.0,0.875,successfully,123,verb
कदमताल_करणे,neutral,0.0,0.0,1.0,but,123,verb
मार्च_करणे,neutral,0.0,0.0,0.0,march_,123,verb
विचार_असणे,+,0.125,0.04411764705882353,0.8308823529411765,thought,186,verb
सन्मान_देणे,neutral,0.0,0.0,0.0,to honor,123,verb
सन्मानित_करणे,neutral,0.0,0.0,0.0,to be honored_the,123,verb
विचारधारा,-,0.0,0.125,0.875,ideology,0,noun
स्टाईल,neutral,0.0,0.0,1.0,styling,46,noun
नाव_देणे,+,0.08333333333333333,0.0,0.9166666666666666,named,126,verb
नाव_ठेवणे,neutral,0.0,0.0,0.0,to give a name,126,verb
वेळ_ठरविणे,neutral,0.0,0.0,0.0,time_,123,verb
वेळ_ठरवणे,neutral,0.0,0.025,0.975,extinguish,123,verb
वेळ_निश्चित_करणे,neutral,0.0,0.0,0.0,time_nex__,123,verb
वेळ_निर्धारित_करणे,neutral,0.0,0.0,0.0,the time_ -determined_,123,verb
विचलन,neutral,0.125,0.1,0.775,deviation,52,noun
परिणाम_करणे,neutral,0.0,0.0,0.0,consequences_,123,verb
असर_करणे,neutral,0.0,0.0,0.0,ash_,123,verb
चालविणे,neutral,0.0,0.0,0.0,to run,123,verb
उत्तेजित_करणे,+,0.25,0.05357142857142857,0.6964285714285714,arouses,143,verb
संगीत_रचणे,neutral,0.0,0.0,0.0,to get the music_,126,verb
फायदा_उचलणे,+,0.21875,0.0,0.78125,advantage,123,verb
लाभ_उचलणे,neutral,0.0,0.0,1.0,incur,123,verb
खूप_दिवस,neutral,0.0,0.0,0.0,too_,55,noun
मृत्युपत्र_करणे,neutral,0.0,0.0,1.0,obituary,123,verb
बेकायदेशीर_सौदा_करणे,+,0.25,0.0,0.75,illegally,123,verb
अवैध_सौदा_करणे,neutral,0.0,0.0,0.0,invalid_sauda__,123,verb
गैरकायदेशीर_सौदा_करणे,-,0.0,0.4166666666666667,0.5833333333333334,illegitimate,123,verb
दिवाळे_काढणे,-,0.05,0.1625,0.7875,bust,143,verb
द्रुतगती,neutral,0.0,0.0,1.0,speed,111,adjective
बिछाना_देणे,neutral,0.0,0.0,0.0,to be planned,123,verb
किंमत_ठेवणे,neutral,0.0,0.0,0.0,to give price_,123,verb
मूल्य_ठेवणे,neutral,0.0,0.0,0.0,to put in value_,123,verb
किनार_बनविणे,neutral,0.0,0.0,0.0,shore_,123,verb
किनार_बनवणे,neutral,0.0,0.0,0.0,shore_,123,verb
बजावणे,neutral,0.0,0.0,0.0,to play,183,verb
सामाजिक_असणे,neutral,0.0,0.0,0.0,to have a social_,186,verb
स्वीकार_करणे,neutral,0.0,0.0,0.0,accept_,123,verb
दिवास्वप्न_पाहणे,neutral,0.0,0.0,0.0,to make a day -to -day,145,verb
मोकळा_करणे,neutral,0.0,0.0,0.0,to,123,verb
चरण्यासाठी_सोडणे,neutral,0.0,0.0,0.0,to bend,123,verb
चरायला_सोडणे,neutral,0.0,0.0,0.0,to make a grazing,123,verb
वेगळे_होणे,neutral,0.0,0.0,0.0,to exploit,186,verb
विलग_होणे,neutral,0.0,0.0,0.0,dwell_,186,verb
खेळ_करणे,neutral,0.0,0.0,0.0,sports_,123,verb
मेजवानी_करणे,neutral,0.0,0.0,0.0,to have a banquet,123,verb
पार्टी_करणे,neutral,0.0,0.0,0.0,party_,123,verb
विद्युतमंडल,neutral,0.0,0.0,0.0,electricist,27,noun
अयशस्वी_होणे,neutral,0.0,0.0,0.0,failed_,143,verb
जागा_देणे,neutral,0.0,0.0,0.0,to put in place,123,verb
घर_देणे,neutral,0.0,0.0,0.0,to give home,123,verb
धोक्यात_टाकणे,neutral,0.0,0.0,0.0,to get into a threat,123,verb
संकटात_टाकणे,neutral,0.0,0.0,0.0,to get in a crisis,123,verb
संकटात_पाडणे,neutral,0.0,0.0,0.0,to be in a crisis,123,verb
सवय_लावणे,neutral,0.0,0.0,0.0,to become accustomed,123,verb
प्रवाहाच्या_दिशेने,-,0.0,0.25,0.75,by the_done of the stream,181,adverb
प्रवाहाच्या_दिशेत,neutral,0.0,0.0,1.0,in the_dust of the stream,181,adverb
चालत_येणे,neutral,0.0,0.0,0.0,to go on,143,verb
मजेत_जगणे,neutral,0.0,0.0,0.0,to have a fun,143,verb
मौजमस्तीत_जगणे,neutral,0.0,0.0,0.0,rejorest,143,verb
आकार_घेणे,neutral,0.0,0.0,0.0,to squeeze,143,verb
रूप_घेणे,neutral,0.0,0.0,0.0,to look after,143,verb
समतुल्य_होना,neutral,0.041666666666666664,0.0,0.9583333333333334,equivalent,186,verb
समान_होना,neutral,0.0,0.0,0.0,the same_hona,186,verb
वर_असणे,neutral,0.0,0.0,0.0,to be on the way,186,verb
आनंदी_बनविणे,neutral,0.0,0.0,0.0,to be happy_building,123,verb
आनदी_बनवणे,neutral,0.0,0.0,1.0,fate,123,verb
आनंददायक_बनविणे,neutral,0.0,0.0,0.0,to make a pleasure,123,verb
आनंददायक_बनवणे,neutral,0.0,0.0,0.0,to make a pleasure,123,verb
सुखदायक_बनविणे,neutral,0.0,0.0,0.0,to be pleasing,123,verb
सुखदायक_बनवणे,neutral,0.0,0.0,0.0,to make a pleasure,123,verb
जैतश्री,neutral,0.0,0.0,0.0,iam,53,noun
निशाणा_बनवणे,neutral,0.017857142857142856,0.0,0.9821428571428571,eliminate,123,verb
लक्ष्य_बनवणे,neutral,0.03125,0.0,0.96875,goal,123,verb
समोर_आणणे,neutral,0.0,0.0,0.0,to have,126,verb
उभा_करणे,neutral,0.0,0.0,0.0,to stand_ vert_ vert_ vert_,126,verb
रोहित,neutral,0.0,0.0,0.0,rohit,15,noun
समुद्रराघू,neutral,0.0,0.0,1.0,beach,15,noun
चन्ना_पोपट,neutral,0.0,0.0,0.0,channa_poppot,15,noun
चन्या,neutral,0.0,0.0,0.0,sabotal,15,noun
चन्यापोपट,neutral,0.0,0.0,0.0,inpartum,15,noun
चन्ना_मिठ्ठू,neutral,0.0,0.0,0.0,channa_mitu,15,noun
तोआ,neutral,0.0,0.0,0.0,toa,15,noun
ढेकल्या_पोपट,neutral,0.0,0.0,1.0,porch,15,noun
मध्वा_पोपट,neutral,0.0,0.0,0.0,honeyway,15,noun
तोरण्या_पोपट,neutral,0.0859375,0.1328125,0.78125,tight,15,noun
कंठीवाला_पोपट,neutral,0.0,0.0,1.0,throat,15,noun
मधकशा_पोपट,neutral,0.015625,0.0,0.984375,tick,15,noun
लहान_पोपट,neutral,0.0,0.0,0.0,short_,15,noun
रेडे_पोपट,neutral,0.015625,0.015625,0.96875,ride,15,noun
राघो,neutral,0.0,0.0,0.0,ragho,15,noun
निळा_पोपट,neutral,0.0,0.0,0.0,blue_pop,15,noun
सारंग_चातक,neutral,0.0,0.0,1.0,sorter,15,noun
लाल_पंखी,neutral,0.0,0.0,0.0,red_,15,noun
पाणकेवडा,neutral,0.0125,0.0125,0.975,water,15,noun
पाणटिवा,neutral,0.0625,0.020833333333333332,0.9166666666666666,subdue,15,noun
बोरचुडा_कोकीळ,neutral,0.0,0.0,0.0,borchuda_cokil,15,noun
पाणपियू,neutral,0.0125,0.0125,0.975,water,15,noun
टाकतिवा,neutral,0.0,0.0,0.0,tachy,15,noun
बळवाघ,+,0.4375,0.03125,0.53125,dazzling,15,noun
साळभोरडा,neutral,0.125,0.16666666666666666,0.7083333333333334,lavish,15,noun
होलवाघ,-,0.025,0.0875,0.8875,hole,15,noun
पाऊस_पियू,neutral,0.0,0.0,0.0,rain_pu,15,noun
पेरतेव्हा,neutral,0.0,0.0,1.0,sowing,15,noun
पायपेडा,neutral,0.0,0.0,0.0,footpada,15,noun
चिकणी,neutral,0.0,0.0,1.0,intestine,15,noun
देव_टिवा,neutral,0.0,0.0,0.0,dev_tiva,15,noun
पाय_पिडा,neutral,0.0,0.0,0.0,foot_,15,noun
पोट्या_काकू,neutral,0.0,0.020833333333333332,0.9791666666666666,belly,15,noun
पोड्या_घागो,neutral,0.0,0.0,0.0,podia_ghago,15,noun
भोजे,neutral,0.0,0.017857142857142856,0.9821428571428571,nod,15,noun
मोठा_चुहा,neutral,0.0,0.0,0.0,big_,15,noun
सपेत_कोयल,neutral,0.0,0.0,0.0,snake_coial,15,noun
पावश्या,neutral,0.0,0.03125,0.96875,rains,15,noun
पावशा_गुगूळ,neutral,0.0,0.03125,0.96875,rains,15,noun
पावशा_धो,neutral,0.0,0.03125,0.96875,rain,15,noun
पाउल्या,-,0.075,0.3,0.625,stew,15,noun
पौस्या,neutral,0.0,0.0,0.0,पौस्या,15,noun
श्वेत_कोकीळ,-,0.125,0.375,0.5,leisurely,15,noun
कोकीळ,neutral,0.0,0.0,0.0,kokil,15,noun
परदेशी_कोकीळ,neutral,0.0,0.0,0.0,foreign_,15,noun
खशगिरी_कोकीळ,neutral,0.0,0.017857142857142856,0.9821428571428571,pouring,15,noun
बेकरचा_कोकीळ,neutral,0.0,0.0,1.0,baker,15,noun
आईचा,neutral,0.0,0.0,1.0,mother,92,adjective
मातेचा,neutral,0.0,0.0,1.0,maternal,92,adjective
मातृ,+,0.25,0.0,0.75,maternity,92,adjective
निरनिराळा,neutral,0.0,0.0,1.0,accumulated,111,adjective
भिन्न-भिन्न,+,0.225,0.175,0.6,different,111,adjective
ताबा_मिळवणे,neutral,0.0,0.0,1.0,disintegrate,123,verb
अधिकाराखाली_घेणे,neutral,0.0,0.0,0.0,to get under the right,123,verb
कुंपण_घालणे,neutral,0.0,0.0,1.0,fence,123,verb
कुंपण_लावणे,neutral,0.0,0.0,0.0,to give a fence,123,verb
कवड्या_खंड्या,neutral,0.0,0.0,1.0,cuisine,15,noun
कवडी_किलकिला,neutral,0.0,0.0,1.0,cuisine,15,noun
किलकिला,neutral,0.0,0.0,1.0,quad,15,noun
खिलखिला,neutral,0.0,0.0,1.0,leopard,15,noun
मच्छीखाई_टिलटिला,neutral,0.0,0.0,1.0,mosquito,15,noun
किरकिरा,neutral,0.0,0.0,0.0,kirkira,15,noun
गलगला,-,0.09090909090909091,0.5227272727272727,0.38636363636363635,false,15,noun
गण_ढिंडला,neutral,0.0,0.0,0.0,gan_delland,15,noun
गळ_धिंडरा,-,0.03125,0.375,0.59375,sore,15,noun
गळ_डिंडरा,neutral,0.0,0.0,0.0,sore_dindra,15,noun
धिंडला,neutral,0.0,0.0,0.0,dindla,15,noun
मोठा_धिंडरा,neutral,0.0,0.0,0.0,big_,15,noun
खंड्या,-,0.0,0.125,0.875,brunt,15,noun
गणचुवा,neutral,0.0,0.0,0.0,ganchuwa,15,noun
धिंडल,neutral,0.0,0.041666666666666664,0.9583333333333334,piss,15,noun
धिंडरे,-,0.15625,0.375,0.46875,rash,15,noun
धिंडली,+,0.09375,0.03125,0.875,rhetoric,15,noun
सब_गणेडा,neutral,0.0,0.0,0.0,sub_,15,noun
बंड्या_धिवर,neutral,0.025,0.0,0.975,on the rebellion,15,noun
घोंगी_खंड्या,neutral,0.0625,0.0625,0.875,scandal,15,noun
घोंगी_किलकिला,neutral,0.0625,0.0625,0.875,scandal,15,noun
